"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"ZNF71",5.61587221094692,1,0.0177985205101305,0.670723193960707,"Oligodendrocyte"
"ZNF786",0.100443513465564,1,0.751298048361507,0.978997479843038,"Oligodendrocyte"
"ZNF790",1.66123789289168,1,0.197436268911857,0.917099264265582,"Oligodendrocyte"
"ZNF800",0.0119124762659339,1,0.913088045533715,0.988044395262038,"Oligodendrocyte"
"ZNF808",2.25233513368244,1,0.133412945178098,0.897478656320941,"Oligodendrocyte"
"ZNF84",0.100573821300287,1,0.751142109743377,0.978997479843038,"Oligodendrocyte"
"ZNF91",0.0826117056622024,1,0.773788818982379,0.978997479843038,"Oligodendrocyte"
"ZNF92",0.106216358410848,2,0.948277423035231,0.988044395262038,"Oligodendrocyte"
"ZRANB2",4.93614889003356,2,0.0847478887092801,0.841846327475971,"Oligodendrocyte"
"ZSCAN12",2.14446557588076,1,0.143084854471069,0.897478656320941,"Oligodendrocyte"
"ZSCAN18",1.89957043103254,2,0.38682409834684,0.957103644814802,"Oligodendrocyte"
"ZZEF1",0.0235325098184376,1,0.878080403643496,0.988044395262038,"Oligodendrocyte"
