"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"COL16A1",0.0251362637924331,1,0.87402799341298,0.973402523375719,"OPC"
"COL20A1",0.144453157260074,1,0.70389350082079,0.963280577664886,"OPC"
"COL9A1",4.48625854302918,3,0.213519273859594,0.884579848846889,"OPC"
"CPLANE1",0.519702252464413,2,0.771166383703294,0.968451962834219,"OPC"
"CRB1",8.77693303808883,3,0.0324085148978698,0.876895875969668,"OPC"
"CREBRF",2.74654672533302,1,0.0974647246078356,0.876895875969668,"OPC"
"CREBZF",5.10973112794272,2,0.0777026774045367,0.876895875969668,"OPC"
"CRELD1",4.11633948132362,3,0.249172506015275,0.910433826792597,"OPC"
"CRISPLD2",6.14685343046563,2,0.0462623550152662,0.876895875969668,"OPC"
"CSDE1",0.549971422538988,1,0.458329371101985,0.957245119747053,"OPC"
"CSGALNACT1",4.45390518206165,2,0.107856613038014,0.876895875969668,"OPC"
"CSMD3",0.481105982214558,2,0.78619298310755,0.968451962834219,"OPC"
"CSNK1A1",1.94673618847798,2,0.37780839846484,0.953795816594935,"OPC"
"CTSF",0.299698773862929,1,0.584071324131533,0.959368464316712,"OPC"
"CTTNBP2",0.967768714016074,1,0.325237286272792,0.953795816594935,"OPC"
"CYLD",1.15991428127782,1,0.281483318448318,0.922754290676715,"OPC"
"CYTH1",0.345344297479329,1,0.556760516789386,0.959368464316712,"OPC"
"DARS1",3.39258996492822,1,0.0654900028203237,0.876895875969668,"OPC"
"DDX17",0.306678681426092,3,0.958767545769017,0.984221551408903,"OPC"
"DDX19A",1.5812064723649,1,0.20858699646148,0.884579848846889,"OPC"
"DDX24",0.0345245090984463,1,0.852595549671588,0.973402523375719,"OPC"
"DDX39B",2.7103945035924,1,0.0996963340022821,0.876895875969668,"OPC"
"DDX5",4.36929703945134,5,0.497559107051076,0.958695450777679,"OPC"
"DENND4A",6.94763717774549e-05,1,0.993349510718117,0.994924503278436,"OPC"
"DIAPH2",0.102683736210452,1,0.748632509712331,0.966754740851289,"OPC"
"DIDO1",5.19511623624976,3,0.15805476596809,0.884579848846889,"OPC"
"DISC1",4.53261702503414,3,0.20939930976338,0.884579848846889,"OPC"
"DKK3",0.484580261388032,1,0.486354938658437,0.958695450777679,"OPC"
"DLC1",0.00345080504195039,1,0.953156368780389,0.983176666667282,"OPC"
"DLG2",1.05561112029363,2,0.589898046151965,0.959368464316712,"OPC"
"DMD",8.77256747714944,1,0.00305794698585509,0.360210878985264,"OPC"
"DNAJB6",4.24521266885154,2,0.119719193278102,0.878951039256954,"OPC"
"DNAJC7",0.190556115270738,1,0.662454170151636,0.963280577664886,"OPC"
"DNM3",0.186635702996455,2,0.910903922100766,0.979544939373117,"OPC"
"DOCK1",1.88196093395322,1,0.170111442094679,0.884579848846889,"OPC"
"DOCK10",4.01175838592144,1,0.0451840038776868,0.876895875969668,"OPC"
"DPP7",0.105482681900071,1,0.745346844191973,0.966754740851289,"OPC"
