"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"AKAP8L",3.030556682314,5,0.695274718093048,0.998096306930967,"Excitatory_neuron"
"AKAP9",0.801783904607873,1,0.370560546026134,0.998096306930967,"Excitatory_neuron"
"AKR1B1",1.31045797598222,1,0.252311753063313,0.998096306930967,"Excitatory_neuron"
"ALAD",0.148286175700605,1,0.700178559605138,0.998096306930967,"Excitatory_neuron"
"ALCAM",0.0205958448987076,1,0.885885419936657,0.998096306930967,"Excitatory_neuron"
"ALDH3A2",1.78698860972963,3,0.617770445265459,0.998096306930967,"Excitatory_neuron"
"ALDOA",0.406551157237118,1,0.523725212714677,0.998096306930967,"Excitatory_neuron"
"ALDOC",9.46552272580448e-05,1,0.992237430323425,0.999362957252151,"Excitatory_neuron"
"ALG11",3.83687514449139,4,0.428532294594678,0.998096306930967,"Excitatory_neuron"
"ALMS1",0.471643566438615,4,0.976202120909312,0.998096306930967,"Excitatory_neuron"
"ALS2",4.59389760596878,9,0.868176569095683,0.998096306930967,"Excitatory_neuron"
"AMER2",0.337968964663617,1,0.561003926619181,0.998096306930967,"Excitatory_neuron"
"AMPD2",0.155582603955708,1,0.693256506544848,0.998096306930967,"Excitatory_neuron"
"ANAPC5",0.514089119147684,3,0.915785368346717,0.998096306930967,"Excitatory_neuron"
"ANAPC7",0.0143160509965128,1,0.904760646633792,0.998096306930967,"Excitatory_neuron"
"ANK2",7.96967567341198,18,0.979084532574629,0.998096306930967,"Excitatory_neuron"
"ANK3",0.937035741470027,2,0.625929289247957,0.998096306930967,"Excitatory_neuron"
"ANKHD1",0.897221194349186,3,0.826098346600727,0.998096306930967,"Excitatory_neuron"
"ANKRD10",0.574132484228812,1,0.448621434287467,0.998096306930967,"Excitatory_neuron"
"ANKRD11",0.801520425299259,3,0.84910333323058,0.998096306930967,"Excitatory_neuron"
"ANKRD12",0.819623609029804,1,0.365290236679857,0.998096306930967,"Excitatory_neuron"
"ANKRD17",2.76207583583255,3,0.429781018591556,0.998096306930967,"Excitatory_neuron"
"ANKRD18A",0.599389936972671,1,0.438810887469282,0.998096306930967,"Excitatory_neuron"
"ANKRD18B",3.26029908171495,1,0.0709761800090255,0.948006859166649,"Excitatory_neuron"
"ANKRD20A1",0.0105911744308287,1,0.918031677325593,0.998096306930967,"Excitatory_neuron"
"ANKRD26",8.45394059784667,4,0.0762957165803622,0.953914393305614,"Excitatory_neuron"
"ANKRD34C-AS1",0.644377447170427,2,0.724561435594054,0.998096306930967,"Excitatory_neuron"
"ANKRD36",0.0822557244209747,1,0.774263481300967,0.998096306930967,"Excitatory_neuron"
"ANKRD36B",0.137562905373443,1,0.71071593585832,0.998096306930967,"Excitatory_neuron"
"ANKRD36C",3.28313362023709,3,0.34999703802969,0.998096306930967,"Excitatory_neuron"
"ANKRD42",0.636971451110412,1,0.424809611008649,0.998096306930967,"Excitatory_neuron"
"ANKRD44",0.272833925939722,2,0.8724787652973,0.998096306930967,"Excitatory_neuron"
"ANKRD46",4.70913512690549,1,0.0300027420446486,0.80294467075926,"Excitatory_neuron"
"ANKRD49",0.0787136282142455,1,0.779048289689216,0.998096306930967,"Excitatory_neuron"
"ANKS1B",1.17687304329547,5,0.947076748257729,0.998096306930967,"Excitatory_neuron"
"ANKS3",0.702586764479577,1,0.401915866637865,0.998096306930967,"Excitatory_neuron"
"ANKZF1",1.61361032322884,2,0.446281588600188,0.998096306930967,"Excitatory_neuron"
"ANLN",0.0139924001689451,1,0.905838295667897,0.998096306930967,"Excitatory_neuron"
"ANO5",0.0170284142518824,1,0.896176418647004,0.998096306930967,"Excitatory_neuron"
"ANXA11",0.645049072687925,1,0.421888346787481,0.998096306930967,"Excitatory_neuron"
"AOPEP",0.00368185010296429,1,0.951615453218083,0.998096306930967,"Excitatory_neuron"
"AP1G1",0.000103339521615453,1,0.991889160548018,0.999362957252151,"Excitatory_neuron"
"AP1M1",1.07740331236846,1,0.299279179808539,0.998096306930967,"Excitatory_neuron"
"AP2A2",1.51766459371675,2,0.46821284152885,0.998096306930967,"Excitatory_neuron"
"AP2M1",0.498841740860371,3,0.919145802359517,0.998096306930967,"Excitatory_neuron"
"AP3B2",0.301750238123304,3,0.959698972347655,0.998096306930967,"Excitatory_neuron"
"AP3D1",1.80103074431088,2,0.406360179043618,0.998096306930967,"Excitatory_neuron"
"AP3M1",2.63652792411813,1,0.104431551099812,0.998096306930967,"Excitatory_neuron"
"AP3M2",0.387843950124534,1,0.533434895733694,0.998096306930967,"Excitatory_neuron"
"AP5M1",0.0146633524036588,1,0.903617904182963,0.998096306930967,"Excitatory_neuron"
"APBA2",0.137572706317087,1,0.710706094680409,0.998096306930967,"Excitatory_neuron"
