"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"NALCN",0.359601277805581,1,0.548727759006482,0.987152493054724,"Inhibitory_neuron"
"NAMPT",1.08831755833694,1,0.29684428436573,0.987152493054724,"Inhibitory_neuron"
"NAP1L1",4.50959610458858,2,0.1048947248465,0.938732760528795,"Inhibitory_neuron"
"NAP1L4",6.3091016130129,1,0.0120119691195557,0.647520659356284,"Inhibitory_neuron"
"NAPB",3.50156534554117,1,0.0613108525808302,0.938236238806495,"Inhibitory_neuron"
"NAPEPLD",0.151175370006058,1,0.697414653696956,0.987152493054724,"Inhibitory_neuron"
"NARF",0.512147036820807,1,0.474210894479694,0.987152493054724,"Inhibitory_neuron"
"NAT9",0.226373570628823,1,0.634225906744046,0.987152493054724,"Inhibitory_neuron"
"NAXD",0.236729199774913,1,0.626578504307018,0.987152493054724,"Inhibitory_neuron"
"NBAS",1.20373979501915,2,0.54778637344924,0.987152493054724,"Inhibitory_neuron"
"NBEA",0.863131312106816,2,0.649491418095037,0.987152493054724,"Inhibitory_neuron"
"NBN",0.307805953417073,2,0.857355200399719,0.98857909540634,"Inhibitory_neuron"
"NBPF1",0.00292629549539924,1,0.956859280909411,0.995655655743424,"Inhibitory_neuron"
"NCALD",0.200360504754144,1,0.654430014208064,0.987152493054724,"Inhibitory_neuron"
"NCAM1",1.45331121863637,2,0.483523380096851,0.987152493054724,"Inhibitory_neuron"
"NCBP2",0.792190360378754,2,0.672942642080993,0.987152493054724,"Inhibitory_neuron"
"NCDN",0.203135821177966,1,0.65220151918369,0.987152493054724,"Inhibitory_neuron"
"NCEH1",1.54607640049562,1,0.213715606405098,0.987152493054724,"Inhibitory_neuron"
"NCL",4.88642663249084,3,0.180304967687683,0.938732760528795,"Inhibitory_neuron"
"NCOR1",2.93561116954606,4,0.56865789980651,0.987152493054724,"Inhibitory_neuron"
"NDRG2",0.0808806346417441,2,0.960366480045497,0.995655655743424,"Inhibitory_neuron"
"NDRG3",0.332141422265522,2,0.846986340708272,0.98857909540634,"Inhibitory_neuron"
"NDRG4",0.235307560114961,1,0.62761597663775,0.987152493054724,"Inhibitory_neuron"
"NDUFA10",0.277237358149705,2,0.87055992789123,0.989527678515857,"Inhibitory_neuron"
"NDUFA5",2.55250761121033,2,0.279080835652152,0.987152493054724,"Inhibitory_neuron"
"NDUFS2",0.150682292087481,2,0.92742704428813,0.991667586671597,"Inhibitory_neuron"
"NDUFS8",0.921079242300038,1,0.337191757966063,0.987152493054724,"Inhibitory_neuron"
"NDUFV1",2.37345056235699,1,0.123413993867715,0.938732760528795,"Inhibitory_neuron"
"NEBL",1.89270501586032,1,0.168897137943788,0.938732760528795,"Inhibitory_neuron"
"NEDD4L",0.753782015738551,1,0.385281457565418,0.987152493054724,"Inhibitory_neuron"
"NEFL",4.17525071382261,1,0.0410184933681455,0.864051899261454,"Inhibitory_neuron"
"NEIL2",0.621406541307124,1,0.430525086228472,0.987152493054724,"Inhibitory_neuron"
"NELL2",3.52590535177433,3,0.317417793383876,0.987152493054724,"Inhibitory_neuron"
"NEPRO",2.93612209026151,1,0.0866184564791237,0.938732760528795,"Inhibitory_neuron"
"NF1",1.35578470535984,2,0.507685888344043,0.987152493054724,"Inhibitory_neuron"
"NFAT5",0.00234186214163401,1,0.961403205175718,0.995655655743424,"Inhibitory_neuron"
"NFE2L2",0.0731905652594378,1,0.786746733802245,0.98857909540634,"Inhibitory_neuron"
"NFIA",0.480029225457201,1,0.488409078990651,0.987152493054724,"Inhibitory_neuron"
"NFIB",0.333156163325043,1,0.563806508341776,0.987152493054724,"Inhibitory_neuron"
"NFX1",0.00524564274712702,1,0.942262249850225,0.994186484076709,"Inhibitory_neuron"
"NGRN",0.601430472417633,1,0.438032755971564,0.987152493054724,"Inhibitory_neuron"
"NIN",0.103134336213174,1,0.748100244152533,0.98857909540634,"Inhibitory_neuron"
"NIPA2",0.233134117301631,1,0.629209602911453,0.987152493054724,"Inhibitory_neuron"
"NISCH",1.72977242506283,1,0.188439963583533,0.943363027569416,"Inhibitory_neuron"
"NKRF",0.686308400679081,2,0.709528793543399,0.987152493054724,"Inhibitory_neuron"
"NKTR",3.04300934013554,5,0.693354979928215,0.987152493054724,"Inhibitory_neuron"
"NMT2",0.857636132244579,1,0.354401049707288,0.987152493054724,"Inhibitory_neuron"
